date,soybean_oil_usd_mt,maize_usd_mt,wheat_usd_mt,dap_fertiliser_usd_mt,mop_potash_usd_mt,wheat_usd_mt_mom_pct,wheat_usd_mt_yoy_pct,maize_usd_mt_mom_pct,maize_usd_mt_yoy_pct,soybean_oil_usd_mt_mom_pct,soybean_oil_usd_mt_yoy_pct,dap_fertiliser_usd_mt_mom_pct,dap_fertiliser_usd_mt_yoy_pct,mop_potash_usd_mt_mom_pct,mop_potash_usd_mt_yoy_pct,dap_to_wheat_ratio,fertiliser_composite_idx,wheat_mom_growth_pct,wheat_yoy_growth_pct,maize_mom_growth_pct,maize_yoy_growth_pct,soybean_oil_mom_growth_pct,soybean_oil_yoy_growth_pct
1977-09-30,512.0,78.3,99.94,148.0,56.625,4.616,-16.564,1.821,-31.913,2.811,1.386,3.497,5.714,2.768,6.84,1.481,102.31,4.616350884538889,-16.563700116880952,1.820546163849146,-31.91304347826087,2.8112449799196693,1.3861386138613874
1977-10-31,490.0,83.2,103.98,138.0,57.5,4.042,-6.602,6.258,-21.657,-4.297,-1.01,-6.757,7.812,1.545,4.545,1.327,97.75,4.04242545527318,-6.601994071678785,6.257982120051087,-21.657250470809796,-4.296875,-1.0101010101010055
1977-11-30,500.0,93.4,111.7,123.0,56.0,7.425,4.824,12.26,-5.37,2.041,-1.186,-10.87,6.957,-2.609,3.704,1.101,89.5,7.424504712444691,4.82357357357357,12.259615384615397,-5.369807497467072,2.0408163265306145,-1.1857707509881465
1977-12-31,541.0,96.0,114.64,128.0,56.0,2.632,7.957,2.784,-7.246,8.2,7.129,4.065,13.274,0.0,5.66,1.117,92.0,2.6320501342882663,7.957434786703077,2.7837259100642386,-7.246376811594201,8.200000000000006,7.128712871287135
1978-01-31,522.0,95.8,114.27,138.0,56.0,-0.323,5.066,-0.208,-14.158,-3.512,3.984,7.812,6.154,0.0,2.752,1.208,97.0,-0.3227494766224748,5.066200809120991,-0.2083333333333326,-14.157706093189958,-3.512014787430684,3.984063745019917
1978-02-28,534.0,101.0,115.74,138.0,56.0,1.286,4.647,5.428,-8.68,2.299,-3.436,0.0,3.759,0.0,2.752,1.192,97.0,1.286426883696512,4.647377938517172,5.427974947807934,-8.679927667269439,2.298850574712641,-3.4358047016274873
1978-03-31,629.0,106.1,124.19,137.0,56.0,7.301,16.152,5.05,-1.759,17.79,-0.159,-0.725,0.0,0.0,2.752,1.103,96.5,7.300846725419041,16.152263374485585,5.049504950495054,-1.7592592592592604,17.790262172284656,-0.15873015873015817
1978-04-30,624.0,111.5,130.81,131.0,56.0,5.331,28.057,5.09,5.388,-0.795,-20.205,-4.38,-2.239,0.0,2.752,1.001,93.5,5.330541911587083,28.056779246206553,5.089538171536301,5.387523629489599,-0.7949125596184436,-20.20460358056266
1978-05-31,657.0,112.69,124.56,128.0,56.0,-4.778,31.392,1.067,11.685,5.288,-11.336,-2.29,-0.775,0.0,3.131,1.028,92.0,-4.777922177203575,31.39240506329115,1.0672645739910225,11.6848364717542,5.288461538461542,-11.336032388663963
1978-06-30,631.0,106.55,126.4,130.0,56.0,1.477,35.972,-5.449,12.751,-3.957,-5.255,1.562,-2.256,0.0,1.818,1.028,93.0,1.477199743095703,35.97246127366611,-5.448575738752326,12.751322751322757,-3.95738203957382,-5.255255255255253
1978-07-31,586.0,97.26,127.13,137.0,57.0,0.578,31.55,-8.719,14.424,-7.132,6.934,5.385,3.008,1.786,3.636,1.078,97.0,0.5775316455696178,31.550082781456943,-8.718911309244481,14.4235294117647,-7.131537242472263,6.934306569343063
1978-08-31,587.0,92.02,127.5,143.0,58.5,0.291,33.466,-5.388,19.662,0.171,17.871,4.38,0.0,2.632,6.171,1.122,100.75,0.2910406670337595,33.46592693394746,-5.387620810199478,19.66189856957086,0.17064846416381396,17.8714859437751
1978-09-30,630.0,90.99,130.81,151.5,63.125,2.596,30.889,-1.119,16.207,7.325,23.047,5.944,2.365,7.906,11.479,1.158,107.31,2.5960784313725505,30.88853311987192,-1.1193218865464094,16.206896551724135,7.325383304940369,23.046875
1978-10-31,637.0,95.94,137.42,151.5,63.5,5.053,32.16,5.44,15.312,1.111,30.0,0.0,9.783,0.594,10.435,1.102,107.5,5.053130494610492,32.16003077514904,5.440158259149364,15.312499999999996,1.1111111111111072,30.000000000000004
1978-11-30,620.0,100.54,137.79,151.5,65.0,0.269,23.357,4.795,7.645,-2.669,24.0,0.0,23.171,2.362,16.071,1.099,108.25,0.2692475622180224,23.357206803939114,4.794663331248716,7.644539614561019,-2.6687598116169498,24.0
1978-12-31,627.0,98.52,136.32,141.5,65.0,-1.067,18.911,-2.009,2.625,1.129,15.896,-6.601,10.547,0.0,16.071,1.038,103.25,-1.0668408447637723,18.91137473831124,-2.009150586831121,2.6249999999999885,1.1290322580645107,15.89648798521257
1979-01-31,616.0,105.41,137.79,153.0,65.0,1.078,20.583,6.994,10.031,-1.754,18.008,8.127,10.87,0.0,16.071,1.11,109.0,1.0783450704225261,20.582830139144125,6.9935038570848596,10.031315240083515,-1.7543859649122862,18.00766283524904
1979-02-28,653.0,107.01,140.36,157.5,64.5,1.865,21.272,1.518,5.95,6.006,22.285,2.941,14.13,-0.769,15.179,1.122,111.0,1.8651571231584452,21.2718161396233,1.517882553837402,5.950495049504956,6.006493506493515,22.284644194756552
1979-03-31,669.0,109.52,139.99,162.5,65.5,-0.264,12.722,2.346,3.223,2.45,6.359,3.175,18.613,1.55,16.964,1.161,114.0,-0.2636078654887464,12.722441420404218,2.345575179889714,3.223374175306315,2.450229709035212,6.359300476947527
1979-04-30,648.0,111.49,139.99,164.0,70.0,0.0,7.018,1.799,-0.009,-3.139,3.846,0.923,25.191,6.87,25.0,1.172,117.0,0.0,7.017812093876619,1.7987582176771433,-0.008968609865478427,-3.139013452914796,3.8461538461538547
1979-05-31,636.0,112.57,143.3,162.0,70.0,2.364,15.045,0.969,-0.106,-1.852,-3.196,-1.22,26.562,0.0,25.0,1.13,116.0,2.36445460390029,15.044958253050744,0.968696744102604,-0.1064868222557469,-1.851851851851849,-3.1963470319634757
1979-06-30,673.0,120.35,167.92,175.5,71.25,17.181,32.848,6.911,12.952,5.818,6.656,8.333,35.0,1.786,27.232,1.045,123.38,17.180739706908565,32.84810126582276,6.9112552189748655,12.951665884561248,5.817610062893075,6.656101426307459
1979-07-31,690.0,130.51,174.53,187.5,77.0,3.936,37.285,8.442,34.187,2.526,17.747,6.838,36.861,8.07,35.088,1.074,132.25,3.93639828489758,37.284669236214896,8.442044038221841,34.18671601891834,2.526002971768193,17.74744027303754
1979-08-31,682.2,118.85,169.02,207.5,79.0,-3.157,32.565,-8.934,29.157,-1.13,16.218,10.667,45.105,2.597,35.043,1.228,143.25,-3.1570503638342906,32.56470588235294,-8.934181288790132,29.156705064116494,-1.1304347826086913,16.21805792163544
1979-09-30,691.0,117.96,174.16,215.0,80.125,3.041,33.14,-0.749,29.641,1.29,9.683,3.614,41.914,1.424,26.931,1.234,147.56,3.041060229558634,33.13966822108401,-0.7488430795119849,29.640619848334993,1.2899442978598685,9.682539682539693
1979-10-31,671.0,119.1,178.21,247.5,83.5,2.325,29.683,0.966,24.14,-2.894,5.338,15.116,63.366,4.212,31.496,1.389,165.5,2.325447864033081,29.68272449425122,0.9664292980671396,24.140087554721703,-2.894356005788712,5.3375196232338995
1979-11-30,670.0,118.2,178.21,242.0,83.5,0.0,29.334,-0.756,17.565,-0.149,8.065,-2.222,59.736,0.0,28.462,1.358,162.75,0.0,29.334494520647382,-0.7556675062972196,17.565148199721502,-0.14903129657227732,8.064516129032251
1979-12-31,647.0,115.3,180.04,246.0,108.25,1.027,32.072,-2.453,17.032,-3.433,3.19,1.653,73.852,29.641,66.538,1.366,177.12,1.0268784018854005,32.07159624413145,-2.4534686971235287,17.032074705643517,-3.432835820895519,3.189792663476876
1980-01-31,609.0,105.4,175.63,257.0,106.5,-2.449,27.462,-8.586,-0.009,-5.873,-1.136,4.472,67.974,-1.617,63.846,1.463,181.75,-2.4494556765163322,27.462079976776256,-8.586296617519507,-0.009486765961475019,-5.873261205564139,-1.1363636363636354
1980-02-29,610.0,113.9,172.7,257.5,106.5,-1.668,23.041,8.065,6.439,0.164,-6.585,0.195,63.492,0.0,65.116,1.491,182.0,-1.6682799066218834,23.040752351097147,8.064516129032251,6.438650593402495,0.16420361247948545,-6.584992343032159
1980-03-31,580.0,110.4,163.51,260.5,106.5,-5.321,16.801,-3.073,0.804,-4.918,-13.303,1.165,60.308,0.0,62.595,1.593,183.5,-5.321366531557614,16.801200085720392,-3.0728709394205467,0.8035062089116307,-4.918032786885251,-13.303437967115094
1980-04-30,552.0,108.2,156.53,202.5,106.5,-4.269,11.815,-1.993,-2.951,-4.828,-14.815,-22.265,23.476,0.0,52.143,1.294,154.5,-4.268852057978101,11.815129652117996,-1.9927536231884035,-2.9509373037940545,-4.82758620689655,-14.814814814814813
1980-05-31,562.0,110.0,161.3,211.0,106.5,3.047,12.561,1.664,-2.283,1.812,-11.635,4.198,30.247,0.0,52.143,1.308,158.75,3.0473391682105833,12.561060711793438,1.6635859519408491,-2.283023896242331,1.8115942028985588,-11.63522012578616
1980-06-30,570.0,113.6,157.63,212.5,106.5,-2.275,-6.128,3.273,-5.609,1.423,-15.305,0.711,21.083,0.0,49.474,1.348,159.5,-2.275263484190959,-6.127918056217241,3.2727272727272716,-5.608641462401332,1.4234875444839812,-15.304606240713225
1980-07-31,635.0,128.9,168.65,215.0,106.5,6.991,-3.369,13.468,-1.234,11.404,-7.971,1.176,14.667,0.0,38.312,1.275,160.75,6.991055002220392,-3.369048301151667,13.468309859154948,-1.2336219446785535,11.403508771929815,-7.971014492753625
1980-08-31,636.0,143.45,171.23,215.0,106.5,1.53,1.308,11.288,20.698,0.157,-6.772,0.0,3.614,0.0,34.81,1.256,160.75,1.529795434331449,1.30753756951838,11.287820015515893,20.698359276398826,0.15748031496063408,-6.772207563764299
1980-09-30,615.0,140.8,179.68,205.0,106.5,4.935,3.169,-1.847,19.362,-3.302,-10.999,-4.651,-4.651,0.0,32.917,1.141,155.75,4.934882906032834,3.1694993109784075,-1.8473335657023249,19.36249576127502,-3.301886792452835,-10.998552821997109
1980-10-31,592.0,140.4,188.13,202.5,106.5,4.703,5.566,-0.284,17.884,-3.74,-11.773,-1.22,-18.182,0.0,27.545,1.076,154.5,4.702804986642906,5.566466528253167,-0.28409090909091717,17.884130982367765,-3.7398373983739797,-11.77347242921013
1980-11-30,639.0,146.6,195.11,214.0,106.5,3.71,9.483,4.416,24.027,7.939,-4.627,5.679,-11.57,0.0,27.545,1.097,160.25,3.7102003933450423,9.483193984624894,4.415954415954415,24.027072758037214,7.939189189189189,-4.626865671641789
1980-12-31,571.3,141.5,182.62,214.0,106.5,-6.402,1.433,-3.479,22.723,-10.595,-11.7,0.0,-13.008,0.0,-1.617,1.172,160.25,-6.401517092921949,1.4330148855809854,-3.47885402455661,22.723330442324375,-10.594679186228484,-11.700154559505416
1981-01-31,545.0,148.81,189.6,227.5,115.0,3.822,7.954,5.166,41.186,-4.604,-10.509,6.308,-11.479,7.981,7.981,1.2,171.25,3.8221443434454105,7.954221943859241,5.166077738515895,41.18595825426945,-4.603535795553992,-10.509031198686369
1981-02-28,516.0,143.3,181.51,226.0,115.0,-4.267,5.101,-3.703,25.812,-5.321,-15.41,-0.659,-12.233,0.0,7.981,1.245,170.5,-4.266877637130806,5.10133178922989,-3.702708151333911,25.81211589113257,-5.321100917431187,-15.409836065573767
1981-03-31,535.0,142.13,175.27,207.5,115.0,-3.438,7.192,-0.816,28.741,3.682,-7.759,-8.186,-20.345,0.0,7.981,1.184,161.25,-3.4378271169632435,7.192220659286908,-0.8164689462665797,28.740942028985494,3.6821705426356655,-7.758620689655171
1981-04-30,531.2,145.5,180.41,193.0,70.0,2.933,15.256,2.371,34.473,-0.71,-3.768,-6.988,-4.691,-39.13,-34.272,1.07,131.5,2.932618246134533,15.255861496198818,2.3710687398860175,34.4731977818854,-0.710280373831762,-3.7681159420289823
1981-05-31,511.0,141.3,171.59,195.5,115.0,-4.889,6.379,-2.887,28.455,-3.803,-9.075,1.295,-7.346,64.286,7.981,1.139,155.25,-4.888864253644476,6.3794172349658895,-2.8865979381443196,28.454545454545467,-3.8027108433735024,-9.074733096085408
1981-06-30,512.0,136.1,168.65,190.0,115.0,-1.713,6.991,-3.68,19.806,0.196,-10.175,-2.813,-10.588,0.0,7.981,1.127,152.5,-1.7133865609884058,6.991055002220392,-3.6801132342533682,19.806338028169023,0.1956947162426559,-10.175438596491226
1981-07-31,530.0,137.56,167.92,177.5,116.5,-0.433,-0.433,1.073,6.718,3.516,-16.535,-6.579,-17.442,1.304,9.39,1.057,147.0,-0.43284909576045694,-0.43284909576045694,1.0727406318883137,6.718386346004657,3.515625,-16.535433070866144
1981-08-31,506.0,127.11,170.12,179.5,116.5,1.31,-0.648,-7.597,-11.391,-4.528,-20.44,1.127,-16.512,0.0,9.39,1.055,148.0,1.3101476893758957,-0.6482508906149542,-7.596685082872934,-11.390728476821188,-4.528301886792452,-20.44025157232704
1981-09-30,485.0,115.5,171.23,130.0,116.5,0.652,-4.703,-9.134,-17.969,-4.15,-21.138,-27.577,-36.585,0.0,9.39,0.759,123.25,0.6524806019280405,-4.702804986642928,-9.133821099834794,-17.96875000000001,-4.150197628458496,-21.138211382113823
1981-10-31,486.0,112.67,168.65,122.5,116.5,-1.507,-10.355,-2.45,-19.751,0.206,-17.905,-5.769,-39.506,0.0,9.39,0.726,119.5,-1.506745313321256,-10.354542071971506,-2.450216450216447,-19.750712250712255,0.20618556701030855,-17.905405405405407
1981-11-30,470.0,111.76,178.57,145.0,116.5,5.882,-8.477,-0.808,-23.765,-3.292,-26.448,18.367,-32.243,0.0,9.39,0.812,130.75,5.882004150607756,-8.477269232740515,-0.8076684121771538,-23.765347885402456,-3.292181069958844,-26.447574334898285
1981-12-31,455.0,107.63,176.0,137.5,94.5,-1.439,-3.625,-3.695,-23.936,-3.191,-20.357,-5.172,-35.748,-18.884,-11.268,0.781,116.0,-1.4392115136921069,-3.625013689628742,-3.695418754473878,-23.93639575971732,-3.1914893617021267,-20.357080343077183
1982-01-31,455.0,115.35,173.06,135.0,94.5,-1.67,-8.724,7.173,-22.485,0.0,-16.514,-1.818,-40.659,0.0,-17.826,0.78,114.75,-1.6704545454545472,-8.723628691983121,7.1727213602155615,-22.485048047846256,0.0,-16.51376146788991
1982-02-28,454.0,112.59,170.86,190.0,94.5,-1.271,-5.867,-2.393,-21.431,-0.22,-12.016,40.741,-15.929,0.0,-17.826,1.112,142.25,-1.2712354096845013,-5.867445319817078,-2.3927178153445916,-21.430565247732037,-0.219780219780219,-12.015503875968992
1982-03-31,452.0,114.17,168.65,190.0,94.5,-1.293,-3.777,1.403,-19.672,-0.441,-15.514,0.0,-8.434,0.0,-17.826,1.127,142.25,-1.293456631160017,-3.777029725566272,1.403321787014833,-19.672131147540984,-0.4405286343612369,-15.514018691588783
1982-04-30,482.0,117.76,169.76,168.5,94.5,0.658,-5.903,3.144,-19.065,6.637,-9.262,-11.316,-12.694,0.0,35.0,0.993,131.5,0.6581678031425842,-5.903220442325818,3.1444337391609123,-19.06529209621993,6.63716814159292,-9.262048192771088
1982-05-31,509.0,118.11,167.55,166.0,90.0,-1.302,-2.354,0.297,-16.412,5.602,-0.391,-1.484,-15.09,-4.762,-21.739,0.991,128.0,-1.301837888784152,-2.3544495599976623,0.2972146739130377,-16.41188959660298,5.601659751037347,-0.3913894324853229
1982-06-30,475.0,114.95,155.79,167.0,75.0,-7.019,-7.625,-2.675,-15.54,-6.68,-7.227,0.602,-12.105,-16.667,-34.783,1.072,121.0,-7.018800358102073,-7.625259412985486,-2.6754720176107027,-15.540044085231441,-6.679764243614928,-7.2265625
1982-07-31,464.0,114.95,151.75,168.0,77.5,-2.593,-9.63,0.0,-16.436,-2.316,-12.453,0.599,-5.352,3.333,-33.476,1.107,122.75,-2.5932344823159315,-9.629585516912808,0.0,-16.436464088397784,-2.3157894736842155,-12.452830188679243
1982-08-31,432.0,102.28,152.49,165.5,77.5,0.488,-10.363,-11.022,-19.534,-6.897,-14.625,-1.488,-7.799,0.0,-33.476,1.085,121.5,0.4876441515650809,-10.36327298377615,-11.022183558068733,-19.53426166312643,-6.896551724137934,-14.62450592885376
1982-09-30,426.0,100.88,152.85,167.0,77.0,0.236,-10.734,-1.369,-12.658,-1.389,-12.165,0.906,28.462,-0.645,-33.906,1.093,122.0,0.23608105449537398,-10.734100332885587,-1.3687915526007122,-12.658008658008658,-1.388888888888884,-12.164948453608249
1982-10-31,416.0,91.73,146.61,163.5,79.0,-4.082,-13.068,-9.07,-18.585,-2.347,-14.403,-2.096,33.469,2.597,-32.189,1.115,121.25,-4.082433758586834,-13.068485028164833,-9.070182394924654,-18.58524895713144,-2.3474178403755874,-14.40329218106996
1982-11-30,403.0,102.87,155.06,160.5,72.5,5.764,-13.166,12.144,-7.955,-3.125,-14.255,-1.835,10.69,-8.228,-37.768,1.035,116.5,5.76359047813928,-13.165705325642596,12.144336640139542,-7.954545454545459,-3.125,-14.255319148936174
1982-12-31,399.0,105.51,159.83,158.5,72.5,3.076,-9.187,2.566,-1.97,-0.993,-12.308,-1.246,15.273,0.0,-23.28,0.992,115.5,3.0762285566877434,-9.187499999999993,2.566345873432496,-1.9697110471058155,-0.992555831265507,-12.307692307692308
1983-01-31,397.0,107.84,164.98,150.5,75.0,3.222,-4.669,2.208,-6.511,-0.501,-12.747,-5.047,11.481,3.448,-20.635,0.912,112.75,3.22217355940686,-4.668900959204903,2.20832148611505,-6.510619852622446,-0.5012531328320802,-12.747252747252746
1983-02-28,395.0,117.32,164.24,164.0,75.5,-0.449,-3.875,8.791,4.201,-0.504,-12.996,8.97,-13.684,0.667,-20.106,0.999,119.75,-0.44853921687476594,-3.8745171485426666,8.79080118694362,4.201083577582376,-0.5037783375314908,-12.995594713656388
1983-03-31,394.0,125.19,166.08,179.5,75.5,1.12,-1.524,6.708,9.652,-0.253,-12.832,9.451,-5.526,0.0,-20.106,1.081,127.5,1.1203117389186668,-1.523865994663498,6.708148653256063,9.652272926337924,-0.25316455696202667,-12.831858407079643
1983-04-30,434.0,133.43,167.18,180.5,75.5,0.662,-1.52,6.582,13.307,10.152,-9.959,0.557,7.122,0.0,-20.106,1.08,128.0,0.6623314065510533,-1.519792648444851,6.581995367042093,13.30672554347827,10.152284263959398,-9.958506224066388
1983-05-31,434.0,133.85,160.2,171.5,75.5,-4.175,-4.387,0.315,13.327,0.0,-14.735,-4.986,3.313,0.0,-16.111,1.071,123.5,-4.175140567053481,-4.386750223813795,0.3147717904519176,13.326559986453312,0.0,-14.734774066797641
1983-06-30,425.0,135.03,151.75,158.5,73.0,-5.275,-2.593,0.882,17.468,-2.074,-10.526,-7.58,-5.09,-3.311,-2.667,1.044,115.75,-5.274656679151057,-2.5932344823159315,0.8815838625326977,17.468464549804263,-2.073732718894006,-10.526315789473683
1983-07-31,477.0,140.59,147.34,157.5,73.0,-2.906,-2.906,4.118,22.305,12.235,2.802,-0.631,-6.25,0.0,-5.806,1.069,115.25,-2.906095551894561,-2.906095551894561,4.117603495519506,22.30535015224011,12.235294117647054,2.8017241379310276
1983-08-31,651.0,152.75,152.49,154.5,73.0,3.495,0.0,8.649,49.345,36.478,50.694,-1.905,-6.647,0.0,-5.806,1.013,113.75,3.4953169539839957,0.0,8.64926381677218,49.34493547125538,36.47798742138364,50.69444444444444
1983-09-30,732.6,147.75,156.53,160.0,73.0,2.649,2.408,-3.273,46.461,12.535,71.972,3.56,-4.192,0.0,-5.195,1.022,116.5,2.649354056003661,2.4075891396794225,-3.2733224222585955,46.46114195083268,12.53456221198157,71.9718309859155
1983-10-31,687.0,148.15,152.85,174.0,73.0,-2.351,4.256,0.271,61.507,-6.224,65.144,8.75,6.422,0.0,-7.595,1.138,123.5,-2.350987031240026,4.256189891548989,0.2707275803722542,61.506595443148356,-6.2244062244062315,65.14423076923077
1983-11-30,652.0,147.02,151.75,188.5,75.5,-0.72,-2.135,-0.763,42.918,-5.095,61.787,8.333,17.445,3.425,4.138,1.242,132.0,-0.719659797186778,-2.1346575519153865,-0.7627404657441716,42.91824633031982,-5.094614264919938,61.78660049627791
1983-12-31,644.0,143.28,153.59,190.0,75.5,1.213,-3.904,-2.544,35.798,-1.227,61.404,0.796,19.874,0.0,4.138,1.237,132.75,1.2125205930807237,-3.9041481574172643,-2.5438715820976787,35.797554734148406,-1.2269938650306789,61.403508771929815
1984-01-31,692.0,141.92,152.85,191.5,82.5,-0.482,-7.352,-0.949,31.602,7.453,74.307,0.789,27.243,9.272,10.0,1.253,137.0,-0.4818022006641165,-7.352406352285124,-0.9491903964265913,31.602373887240343,7.453416149068315,74.3073047858942
1984-02-29,669.0,137.0,150.65,204.0,82.5,-1.439,-8.274,-3.467,16.775,-3.324,69.367,6.527,24.39,0.0,9.272,1.354,143.25,-1.439319594373556,-8.274476376035068,-3.466741826381048,16.774633481077394,-3.3236994219653204,69.36708860759492
1984-03-31,720.0,147.08,153.96,201.0,82.5,2.197,-7.298,7.358,17.485,7.623,82.741,-1.471,11.978,0.0,9.272,1.306,141.75,2.197145701958192,-7.297687861271673,7.357664233576644,17.485422158319363,7.623318385650224,82.74111675126903
1984-04-30,772.0,148.02,157.26,198.5,81.0,2.143,-5.934,0.639,10.935,7.222,77.88,-1.244,9.972,-1.818,7.285,1.262,139.75,2.143413873733424,-5.933724129680595,0.6391079684525458,10.934572434984634,7.222222222222219,77.88018433179724
1984-05-31,914.0,146.06,153.96,171.5,81.0,-2.098,-3.895,-1.324,9.122,18.394,110.599,-13.602,0.0,0.0,7.285,1.114,126.25,-2.0984357115604646,-3.8951310861423116,-1.3241453857586905,9.122151662308564,18.393782383419687,110.59907834101384
1984-06-30,844.0,146.97,149.91,156.0,81.0,-2.631,-1.213,0.623,8.842,-7.659,98.588,-9.038,-1.577,0.0,10.959,1.041,118.5,-2.6305533904910416,-1.2125205930807237,0.6230316308366346,8.842479449011332,-7.658643326039383,98.58823529411764
1984-07-31,697.0,142.59,146.97,163.5,86.5,-1.961,-0.251,-2.98,1.423,-17.417,46.122,4.808,3.81,6.79,18.493,1.112,125.0,-1.9611767060236152,-0.25111985882991794,-2.9802000408246543,1.4225762856533208,-17.417061611374407,46.121593291404615
1984-08-31,679.0,138.75,152.49,170.5,86.5,3.756,0.0,-2.693,-9.165,-2.582,4.301,4.281,10.356,0.0,18.493,1.118,128.5,3.7558685446009488,0.0,-2.6930359772775136,-9.165302782324058,-2.582496413199431,4.3010752688172005
1984-09-30,694.0,130.41,155.06,168.0,86.5,1.685,-0.939,-6.011,-11.736,2.209,-5.269,-1.466,5.0,0.0,18.493,1.083,127.25,1.685356416814221,-0.9391171021529421,-6.010810810810819,-11.736040609137055,2.2091310751104487,-5.268905268905277
1984-10-31,679.0,121.19,152.85,166.0,86.5,-1.425,0.0,-7.07,-18.198,-2.161,-1.164,-1.19,-4.598,0.0,18.493,1.086,126.25,-1.4252547401006121,0.0,-7.070009968560697,-18.197772527843405,-2.1613832853025983,-1.1644832605531286
1984-11-30,698.0,117.37,152.49,160.5,86.5,-0.236,0.488,-3.152,-20.167,2.798,7.055,-3.313,-14.854,0.0,14.57,1.053,123.5,-0.23552502453384472,0.4876441515650809,-3.1520752537337993,-20.167324173581825,2.7982326951399017,7.055214723926384
1984-12-31,630.0,113.95,149.55,156.5,86.5,-1.928,-2.63,-2.914,-20.47,-9.742,-2.174,-2.492,-17.632,0.0,14.57,1.046,121.5,-1.9279952783789134,-2.6303795820040277,-2.9138621453523084,-20.470407593523166,-9.742120343839545,-2.1739130434782594
1985-01-31,630.0,119.01,149.18,158.5,86.5,-0.247,-2.401,4.441,-16.143,0.0,-8.96,1.278,-17.232,0.0,4.848,1.062,122.5,-0.24740889334671223,-2.401046777886806,4.4405440982887345,-16.142897406989842,0.0,-8.959537572254339
1985-02-28,664.0,119.78,147.34,156.0,87.0,-1.233,-2.197,0.647,-12.569,5.397,-0.747,-1.577,-23.529,0.578,5.455,1.059,121.5,-1.2334093041962757,-2.197145701958181,0.6470044534072628,-12.569343065693428,5.3968253968254,-0.7473841554558991
1985-03-31,667.0,120.19,145.14,179.5,75.5,-1.493,-5.729,0.342,-18.283,0.452,-7.361,15.064,-10.697,-13.218,-8.485,1.237,127.5,-1.4931451065562706,-5.728760717069381,0.3422942060444134,-18.28256731030733,0.45180722891566827,-7.361111111111107
1985-04-30,693.0,120.05,143.67,179.5,75.5,-1.013,-8.642,-0.116,-18.896,3.898,-10.233,0.0,-9.572,0.0,-6.79,1.249,127.5,-1.0128152128978885,-8.64173979397177,-0.11648223645893685,-18.896095122280776,3.8980509745127456,-10.23316062176166
1985-05-31,652.0,116.73,136.32,154.0,87.0,-5.116,-11.458,-2.766,-20.081,-5.916,-28.665,-14.206,-10.204,15.232,7.407,1.13,120.5,-5.1158905825850916,-11.457521434138751,-2.7655143690129003,-20.080788716965625,-5.9163059163059195,-28.665207877461707
1985-06-30,630.0,116.04,134.11,151.5,87.0,-1.621,-10.54,-0.591,-21.045,-3.374,-25.355,-1.623,-2.885,0.0,7.407,1.13,119.25,-1.6211854460093766,-10.539657127609892,-0.5911076843998941,-21.045111247193304,-3.3742331288343586,-25.355450236966824
1985-07-31,568.0,114.91,128.6,151.0,87.0,-4.109,-12.499,-0.974,-19.412,-9.841,-18.508,-0.33,-7.645,0.0,0.578,1.174,119.0,-4.108567593766321,-12.499149486289717,-0.9738021371940797,-19.412301002875378,-9.84126984126984,-18.507890961262554
1985-08-31,518.0,105.53,123.09,155.5,87.0,-4.285,-19.28,-8.163,-23.942,-8.803,-23.711,2.98,-8.798,0.0,0.578,1.263,121.25,-4.2846034214618856,-19.2799527837891,-8.162910103559307,-23.942342342342336,-8.80281690140845,-23.71134020618557
1985-09-30,469.0,101.91,125.3,154.0,81.5,1.795,-19.193,-3.43,-21.854,-9.459,-32.421,-0.965,-8.333,-6.322,-5.78,1.229,117.75,1.7954342351125252,-19.192570617825368,-3.4303041789064737,-21.854152288934902,-9.459459459459463,-32.42074927953891
1985-10-31,448.0,98.58,127.5,151.0,81.5,1.756,-16.585,-3.268,-18.657,-4.478,-34.021,-1.948,-9.036,0.0,-5.78,1.184,116.25,1.7557861133280062,-16.584887144259074,-3.2675890491610238,-18.656654839508214,-4.477611940298509,-34.02061855670103
1985-11-30,455.0,106.2,132.64,149.0,81.5,4.031,-13.017,7.73,-9.517,1.562,-34.814,-1.325,-7.165,0.0,-5.78,1.123,115.25,4.031372549019596,-13.017247032592316,7.729762629336578,-9.5169123285337,1.5625,-34.813753581661885
1985-12-31,470.0,107.87,137.05,146.5,81.5,3.325,-8.358,1.573,-5.336,3.297,-25.397,-1.678,-6.39,0.0,-5.78,1.069,114.0,3.324788902291931,-8.358408559010366,1.5725047080979326,-5.335673541026765,3.296703296703307,-25.396825396825395
1986-01-31,457.0,107.79,132.28,145.5,81.5,-3.48,-11.329,-0.074,-9.428,-2.766,-27.46,-0.683,-8.202,0.0,-5.78,1.1,113.5,-3.4804815760671404,-11.328596326585338,-0.07416334476684217,-9.42777917822032,-2.765957446808509,-27.460317460317462
1986-02-28,394.0,103.19,129.71,143.0,80.0,-1.943,-11.966,-4.268,-13.85,-13.786,-40.663,-1.718,-8.333,-1.84,-8.046,1.102,111.5,-1.9428485031750764,-11.965521922084966,-4.267557287317936,-13.850392386041078,-13.7855579868709,-40.662650602409634
1986-03-31,369.0,100.88,134.48,148.0,80.0,3.677,-7.345,-2.239,-16.066,-6.345,-44.678,3.497,-17.549,0.0,5.96,1.101,114.0,3.6774342764628543,-7.344632768361581,-2.2385890105630413,-16.06622847158665,-6.345177664974622,-44.677661169415295
